orchestra_id,orchestra,orchestra_count,date,title,text,link
116,広島市西区民文化センター マリンバ パラダイス スペシャルコンサート～世界の名曲巡りⅢ～,1,2018-10-21,広島市西区民文化センター マリンバ パラダイス スペシャルコンサート～世界の名曲巡りⅢ～,●広島市西区民文化センター マリンバ パラダイス スペシャルコンサート～世界の名曲巡りⅢ～2018年10月21日(日)広島市西区民文化センターホール他,http://i-amabile.com/concert/hiroshima_nishi_cs181021
299,田中ギター教室 田中光俊ギターリサイタル2018札幌,1,2018-10-20,田中ギター教室 田中光俊ギターリサイタル2018札幌,●田中ギター教室 田中光俊ギターリサイタル2018札幌2018年10月20日(土)渡辺淳一文学館二橋潤一： ソナチィナ （世界初演）  他,http://i-amabile.com/concert/tanaka_guitar181020
163,Another World Fantasia ,1,2018-10-20,Another World Fantasia 第2回演奏会　イカライブ,●Another World Fantasia 第2回演奏会　イカライブ2018年10月20日(土)大東市立文化ホール(サーティーホール)　マヤウル、nessh1、かにたろー指揮他,http://i-amabile.com/concert/anotherworldfantasia2
269,練馬パンカーニバル実行委員会 かぐわし森の音楽会　〜絵本「パン屋のイーストン」を楽しむコンサート〜,1,2018-10-13,練馬パンカーニバル実行委員会 かぐわし森の音楽会　〜絵本「パン屋のイーストン」を楽しむコンサート〜,●練馬パンカーニバル実行委員会 かぐわし森の音楽会　〜絵本「パン屋のイーストン」を楽しむコンサート〜2018年10月13日(土)ギャラリー古藤　歳森今日子： かぐわし森のうた （世界初演）  他,http://i-amabile.com/concert/nerimapan181013
306,書道と音楽のコラボレーションライブ,1,2018-10-08,書道と音楽のコラボレーションライブ,●書道と音楽のコラボレーションライブ2018年10月8日(月)わざ永々棟三柳香織： Mother of （日本初演）  井須聖子： しまなみ （日本初演）  井須聖子： 雪どけ （日本初演）  他,http://i-amabile.com/concert/concert181008_2
17,アモルファス合奏団 ,3,2018-10-07,アモルファス合奏団 第37回定期演奏会,●アモルファス合奏団 第37回定期演奏会2018年10月7日(日)東京オペラシティ　リサイタルホール　横山俊充指揮ブラガ・サントス： 弦楽のための協奏曲　作品17 （日本初演）  他,http://i-amabile.com/concert/amorphous37
184,主催 Rie T Academy株式会社 田中理恵ピアノリサイタルvol.2,1,2018-10-07,主催 Rie T Academy株式会社 田中理恵ピアノリサイタルvol.2,●主催 Rie T Academy株式会社 田中理恵ピアノリサイタルvol.22018年10月7日(日)イイノホール田中理恵： 自作曲 （世界初演）  他,http://i-amabile.com/concert/rie_t181007
84,田中ギター教室 田中光俊ギターリサイタル2018　帯広,1,2018-10-07,田中ギター教室 田中光俊ギターリサイタル2018　帯広,●田中ギター教室 田中光俊ギターリサイタル2018　帯広2018年10月7日(日)とかちプラザレインボーホール二橋潤一： ソナチィナ （世界初演）  他,http://i-amabile.com/concert/tanaka_guitar181007
211,ソレイユ ウィンド オーケストラ ,1,2018-09-30,ソレイユ ウィンド オーケストラ 第13回定期演奏会,●ソレイユ ウィンド オーケストラ 第13回定期演奏会2018年9月30日(日)カルッツかわさき  (川崎市スポーツ・文化総合センター) 大ホール　竹内 俊明指揮石渡 裕貴： マリンバと吹奏楽のためのfour scenes　 （世界初演）  他,http://i-amabile.com/concert/soleilwo13
172,交野シティ・フィルハーモニック ,1,2018-09-23,交野シティ・フィルハーモニック 第２０回定期演奏会,●交野シティ・フィルハーモニック 第２０回定期演奏会2018年9月23日(日)寝屋川市立市民会館大ホール　木村俊明指揮三村晶子： 祝典序曲～Crescento moon～ （世界初演）  他,http://i-amabile.com/concert/katano_cp20
123,ジャパン・シンフォニー・ブラス（英国式ブラスバンド） 三周年記念演奏会　～救世軍によってブラスは始まった～　［ボンドレス・キングダム］,1,2018-09-23,ジャパン・シンフォニー・ブラス（英国式ブラスバンド） 三周年記念演奏会　～救世軍によってブラスは始まった～　［ボンドレス・キングダム］,●ジャパン・シンフォニー・ブラス（英国式ブラスバンド） 三周年記念演奏会　～救世軍によってブラスは始まった～　［ボンドレス・キングダム］2018年9月23日(日)豊中市立ローズ文化ホール　杉浦青也指揮Steven Ponsfor： Boundless Kingdom （日本初演）  他,http://i-amabile.com/concert/jp_symphonybrass180923
5,絶頂 ,4,2018-09-22,絶頂 第一回 絶頂,●絶頂 第一回 絶頂2018年9月22日(土)エル・パーク仙台 ギャラリーホール大久保雅基： 新作初演 （世界初演）  他,http://i-amabile.com/concert/zetcho180922_2
5,絶頂 ,4,2018-09-22,絶頂 第一回 絶頂,●絶頂 第一回 絶頂2018年9月22日(土)エル・パーク仙台 ギャラリーホール大久保雅基： 新作初演 （世界初演）  他,http://i-amabile.com/concert/zetcho180922_1
7,フィルハーモニア・エテルナ ,4,2018-09-17,フィルハーモニア・エテルナ 第2​4​回定期演奏会,●フィルハーモニア・エテルナ 第2​4​回定期演奏会2018年9月17日(月)すみだトリフォニーホール　大ホール　十束尚宏指揮M.ロージャ： ヴァイオリン協奏曲​ ​作品24 （日本初演）  他,http://i-amabile.com/concert/phil-aeterna24
149,オーケストラ・プロジェクト オーケストラ・プロジェクト2018　新たな耳で世界を拓く,1,2018-09-05,オーケストラ・プロジェクト オーケストラ・プロジェクト2018　新たな耳で世界を拓く,●オーケストラ・プロジェクト オーケストラ・プロジェクト2018　新たな耳で世界を拓く2018年9月5日(水)東京オペラシティコンサートホール　大井剛史指揮阿部亮太郎： 漆黒の網目 （世界初演）  小山和彦： ピアノ協奏曲第3番 （世界初演）  山内雅弘： SPANDA〜ヴィブラフォンとオーケストラのための （世界初演）  森垣桂一： 交響曲(2018) （世界初演）  他,http://i-amabile.com/concert/orch_proj2018
256,オーケストラアンサンブル・フリーEAST　,1,2018-09-02,オーケストラアンサンブル・フリーEAST　第10回演奏会,●オーケストラアンサンブル・フリーEAST　第10回演奏会2018年9月2日(日)杉並公会堂 大ホール　浅野 亮介指揮木下 正道： [問いと炎] Ⅲ 〜夜が広がるときに〜 [委嘱作品/世界初演] （世界初演）  他,http://i-amabile.com/concert/ensemblefree_east10
176,ミクロコスモス  グノー生誕200年コンサート,1,2018-09-01,ミクロコスモス  グノー生誕200年コンサート,●ミクロコスモス  グノー生誕200年コンサート2018年9月1日(土)練馬文化センター 大ホール　久保田 洋指揮グノー： オペラ「サバの女王」 （日本初演）  他,http://i-amabile.com/concert/microcosmos180901
198,日本電子音楽協会 *.JSEM,1,2018-08-11,日本電子音楽協会 *.JSEM,●日本電子音楽協会 *.JSEM2018年8月11日(土)エル・パーク仙台　スタジオホール水沼慎一郎： 新作初演 （世界初演）  高野大夢： 新作初演 （世界初演）  林恭平： 新作初演 （世界初演）  桃井聖司： 新作初演 （世界初演）  門脇治： 新作初演 （世界初演）  大久保雅基： 新作初演 （世界初演）  他,http://i-amabile.com/concert/jsem180811
43,幕張総合高等学校シンフォニックオーケストラ部 ,2,2018-07-15,幕張総合高等学校シンフォニックオーケストラ部 第23回定期演奏会,●幕張総合高等学校シンフォニックオーケストラ部 第23回定期演奏会2018年7月15日(日)千葉県文化会館　大ホール　伊藤巧真、葛西聡、布施恵子、西朱莉指揮長生淳： 委嘱新作 （世界初演）  他,http://i-amabile.com/concert/msh_orchestra23_2
43,幕張総合高等学校シンフォニックオーケストラ部 ,2,2018-07-14,幕張総合高等学校シンフォニックオーケストラ部 第23回定期演奏会,●幕張総合高等学校シンフォニックオーケストラ部 第23回定期演奏会2018年7月14日(土)千葉県文化会館　大ホール　伊藤巧真、葛西聡、布施恵子、西朱莉指揮長生淳： 委嘱新作 （世界初演）  他,http://i-amabile.com/concert/msh_orchestra23_1
276,オオサカンアカデミー・ウインドバンド ,1,2018-07-01,オオサカンアカデミー・ウインドバンド 第14回ファミリーコンサート,●オオサカンアカデミー・ウインドバンド 第14回ファミリーコンサート2018年7月1日(日)豊中市立ローズ文化ホール　川口智也(常任指揮)指揮川口智也： 銀鱗の舟唄 （世界初演）  他,http://i-amabile.com/concert/osakan_academy14family
242,墓の魚 ムール貝の徴税　 スクルサリスモ(中央主義)とペスカデーロ(魚屋)   ～スペイン信仰と道化芝居の世界～,1,2018-06-24,墓の魚 ムール貝の徴税　 スクルサリスモ(中央主義)とペスカデーロ(魚屋)   ～スペイン信仰と道化芝居の世界～,●墓の魚 ムール貝の徴税　 スクルサリスモ(中央主義)とペスカデーロ(魚屋)   ～スペイン信仰と道化芝居の世界～2018年6月24日(日)同仁キリスト教会　黒実　音子指揮黒実　音子： ムール貝の密葬 （世界初演）  黒実　音子： タラの賛歌 （世界初演）  黒実　音子： 冷たい血が心臓の周囲で反抗していた （世界初演）  他,http://i-amabile.com/concert/tumba180624
128,オーケストラ・ノット ,1,2018-06-17,オーケストラ・ノット 第1回記念演奏会,●オーケストラ・ノット 第1回記念演奏会2018年6月17日(日)杉並公会堂大ホール　山上紘生指揮ウジェーヌ・ボザ： クラリネット協奏曲 （日本初演）  リヒャルト・シュトラウス： 二重小協奏曲（クラリネット・バセットホルンのための）編曲：高橋勝利 （世界初演）  他,http://i-amabile.com/concert/ensembleorchestraknot1
293,Immortal Brass Eternally IBE Concert 2018 ～Graham vs. Sparke～,1,2018-06-16,Immortal Brass Eternally IBE Concert 2018 ～Graham vs. Sparke～,●Immortal Brass Eternally IBE Concert 2018 ～Graham vs. Sparke～2018年6月16日(土)阿倍野区民センター　大ホール　河野一之指揮Peter Graham： A Portrait of Paris （日本初演）  他,http://i-amabile.com/concert/immortalbrasseternally180616
173,ソニー吹奏楽団 創立60周年記念 ,1,2018-06-09,ソニー吹奏楽団 創立60周年記念 第54回定期演奏会,●ソニー吹奏楽団 創立60周年記念 第54回定期演奏会2018年6月9日(土)めぐろパーシモンホール　大ホール　秋山 紀夫、川本 統脩指揮P. スパーク： ステップ・バイ・ステップ （世界初演）  他,http://i-amabile.com/concert/sonyband54
170,サロン・ドゥ・螺 中之島古樂合奏團,1,2018-06-08,サロン・ドゥ・螺 中之島古樂合奏團第一囘演奏會,●サロン・ドゥ・螺 中之島古樂合奏團第一囘演奏會2018年6月8日(金)大阪市中央公会堂小集会室鈴木貴博： 未定(新作「空想古楽」) （世界初演）  小川類： 未定(新作「空想古楽」) （世界初演）  他,http://i-amabile.com/concert/ra_spiral180608
204,プレストマンドリンオーケストラ ,1,2018-06-02,プレストマンドリンオーケストラ 第25回演奏会,●プレストマンドリンオーケストラ 第25回演奏会2018年6月2日(土)江東区文化センター　ホール　長澤鉄平、村松健太郎指揮陣内佳奈子： 春の雨 （世界初演）  長澤鉄平： 蒼き風の輪舞曲 （世界初演）  他,http://i-amabile.com/concert/presto_mo25
191,Glanz弦楽合奏団 ,1,2018-05-27,Glanz弦楽合奏団 第5回定期演奏会,●Glanz弦楽合奏団 第5回定期演奏会2018年5月27日(日)神奈川公会堂　阪本正彦指揮ベートーヴェン： 交響曲第7番イ長調Op.92(弦楽合奏版・阪本正彦編) （世界初演）  他,http://i-amabile.com/concert/glanz5
